Year,SSP5-8.5 Total (W/m²),SSP5-8.5 CO2 (W/m²),SSP5-8.5 CH4 (W/m²),SSP5-8.5 N2O (W/m²),SSP5-8.5 Minor GHG (W/m²),SSP5-8.5 O3 (W/m²),SSP5-8.5 Stratospheric H2O (W/m²),SSP5-8.5 Contrails (W/m²),SSP5-8.5 Aerosol Radiation (W/m²),SSP5-8.5 Aerosol Cloud (W/m²),SSP5-8.5 Snow (W/m²),SSP5-8.5 Land Use (W/m²),SSP5-8.5 Volcanic (W/m²),SSP5-8.5 Solar (W/m²),SSP5-8.5 Total Antropgenic (W/m²),SSP5-8.5 Total Natural (W/m²)
1775,0.2237451729155248,0.035300958267511,0.0126160065680892,0.0018470016315743,1.9895023986095863e-08,0.0075,0.0011595956893841,0.0,0.0008783451593963,-0.0034503185523167,0.0007362964570895,-0.0057268472153074,0.198522881342503,-0.0256387663274228,0.0508610579004445,0.1728841150150802
1776,0.2090345174811031,0.0367086488331541,0.0131167534358804,0.0019207773419089,2.0690824945534577e-08,0.0078,0.0012056216569697,0.0,0.0004959666098818,0.000830593936188,0.0002036601678543,-0.0059559211039197,0.1995015567710333,-0.0467931608586728,0.0563261215687427,0.1527083959123604
1777,0.2106298521610589,0.0381160065178666,0.0136172050405595,0.001994545063913,2.148662590497329e-08,0.0081,0.001251620485553,0.0,0.0011677068315595,-0.0053178842322637,0.0010419425354747,-0.006184994992532,0.199830301314225,-0.0429866178899228,0.0537861687367567,0.1568436834243021
1778,0.2532853993585978,0.0395230314943177,0.0141173618433949,0.0020683048018616,2.22824268644376e-08,0.0084,0.0012975922175313,0.0,0.0008694437076746,-0.0096060904274362,0.0014424097920664,-0.0064140688811443,0.19994073405064,0.0016466584772646,0.051698006830693,0.2015873925279047
1779,0.3315934466571855,0.0409297239350381,0.0146172243044526,0.0021420565600219,2.307822782387632e-08,0.0087,0.0013435368951913,0.0,0.0008482288616238,-0.0042611618179864,0.0008885833700638,-0.0066431427697566,0.1999778339271068,0.0730505403132021,0.0585650724168765,0.273028374240309
1780,0.3686964735226888,0.0423360840124281,0.0151167928826005,0.002215800342653,2.387402878331503e-08,0.009,0.0013894545607097,0.0,-0.0005368444839413,-0.0110866564866501,0.0013163918774539,-0.0068722166583689,0.1999902966479478,0.1158273469538271,0.0528788299209138,0.315817643601775
1781,0.3751991892916631,0.0437421118987522,0.0156160680355131,0.0022895361540068,2.4669829742753752e-08,0.0093,0.0014353452561536,0.0,0.0008972466478847,-0.0079634114000758,0.0013177329437829,-0.0071012905469812,0.1999944845383448,0.1156713410944521,0.0595333636588661,0.3156658256327969
1782,0.3540450726671459,0.045147807766141,0.0161150502196753,0.0023632639983267,2.5465630702192463e-08,0.0096,0.0014812090234805,0.0,0.0001074349022623,-0.0057169676119317,0.0009004972702292,-0.0073303644355935,0.1999958872791605,0.0913812287897646,0.0626679565982207,0.2913771160689251
1783,-1.670917456416551,0.0465531717865912,0.0166137398903876,0.0024369838798501,2.6261431661656777e-08,0.0099,0.0015270459045393,0.0,0.000331939764581,-0.0039118620158275,0.0007591406779347,-0.0075594383242058,-1.7920852484612857,0.0545170442194521,0.0666507478252824,-1.7375682042418334
1784,-3.7932903644176257,0.0479582041319668,0.0171121375017689,0.0025106958028045,2.705723262109549e-08,0.0102,0.0015728559410701,0.0,0.0025401107553338,0.0024616682149366,0.0006122134647519,-0.0077885122128181,-3.8814611745285,0.0109914094538271,0.0771794006570473,-3.870469765074673
1785,-1.433210736009398,0.0493629049739945,0.0176102435067627,0.0025843997714112,2.78530335805342e-08,0.0105,0.0016186391747051,0.0,0.000180583042511,-0.0062297369317297,0.0009771919058101,-0.0080175861014304,-1.4760962345332935,-0.0257011686711728,0.0685866671950682,-1.5017974032044663
1786,-0.516540805435524,0.050767274484271,0.0181080583571398,0.0026580957898843,2.8648834539972923e-08,0.0108,0.0016643956469686,0.0,0.0015836217061246,-0.001945718990076,0.000872457151845,-0.0082466599900427,-0.5478032647646129,-0.0449990934758603,0.0762615528049493,-0.5928023582404733
1787,-0.0707645549723163,0.0521713128342585,0.0186055825035035,0.002731783862429,2.9444635499411638e-08,0.0111,0.0017101253992776,0.0,0.0011614252333743,-0.0064962814576196,0.0012547311845138,-0.008475733878655,-0.1132257510752988,-0.0313017790227353,0.0737629751257178,-0.1445275300980341
1788,0.1934401504577362,0.0535750201952872,0.0191028163952929,0.0028054639932442,3.0240436458875955e-08,0.0114,0.0017558284729422,0.0,9.799182351025388e-05,-0.0181289442198606,0.0022653192976802,-0.0087048077672673,0.0919618340960809,0.0373095979303896,0.0641687184312657,0.1292714320264705
1789,0.3530913217505337,0.0549783967385504,0.0195997604807885,0.00287913618652,3.1036237418314666e-08,0.0117,0.001801504909166,0.0,0.0001391487275983,-0.0116800316679906,0.0015791400885086,-0.0089338816558796,0.1635783090157072,0.1174498078913271,0.0720632048434992,0.2810281169070344
1790,0.4056336854204296,0.056381442635112,0.0200964152071147,0.0029528004464402,3.1832038377753383e-08,0.012,0.0018471547490461,0.0,0.0001745710310873,-0.0127449763866734,0.0017057020318797,-0.0091629555444919,0.1877574708244241,0.1446260285944521,0.0732501860015533,0.3323834994188762
1791,0.4098657065057159,0.0577841580559033,0.0205927810202455,0.003026456777181,3.2627839337192095e-08,0.0122999999999999,0.0018927780335742,0.0,0.0010864099707934,-0.0049045940915733,0.0010715294981505,-0.0093920294331042,0.1958850851397539,0.1305230989069521,0.0834575224590098,0.326408184046706
1792,0.399964350078653,0.0591865431717189,0.0210888583650075,0.0031001051829098,3.342364029663081e-08,0.0125999999999999,0.0019383748036363,0.0,0.001743180287539,-0.0019501474773713,0.0009146018205265,-0.0096211033217165,0.1986154875329977,0.1123484162897646,0.0890004462558906,0.3109639038227624
