Year,Earth CO2 (tot) (Gg/yr),Earth CO2 (fuel) (Gg/yr),Earth CH4 (tot) (Gg/yr),Earth CH4 (fuel) (Gg/yr),Asia Pacific CO2 (tot) (Gg/yr),Asia Pacific CO2 (fuel) (Gg/yr),Asia Pacific CH4 (tot) (Gg/yr),Asia Pacific CH4 (fuel) (Gg/yr),North America CO2 (tot) (Gg/yr),North America CO2 (fuel) (Gg/yr),North America CH4 (tot) (Gg/yr),North America CH4 (fuel) (Gg/yr),Europe CO2 (tot) (Gg/yr),Europe CO2 (fuel) (Gg/yr),Europe CH4 (tot) (Gg/yr),Europe CH4 (fuel) (Gg/yr),Eurasia CO2 (tot) (Gg/yr),Eurasia CO2 (fuel) (Gg/yr),Eurasia CH4 (tot) (Gg/yr),Eurasia CH4 (fuel) (Gg/yr),Central & South America CO2 (tot) (Gg/yr),Central & South America CO2 (fuel) (Gg/yr),Central & South America CH4 (tot) (Gg/yr),Central & South America CH4 (fuel) (Gg/yr),Middle East CO2 (tot) (Gg/yr),Middle East CO2 (fuel) (Gg/yr),Middle East CH4 (tot) (Gg/yr),Middle East CH4 (fuel) (Gg/yr),Africa CO2 (tot) (Gg/yr),Africa CO2 (fuel) (Gg/yr),Africa CH4 (tot) (Gg/yr),Africa CH4 (fuel) (Gg/yr),United States CO2 (tot) (Gg/yr),United States CO2 (fuel) (Gg/yr),United States CH4 (tot) (Gg/yr),United States CH4 (fuel) (Gg/yr),China CO2 (tot) (Gg/yr),China CO2 (fuel) (Gg/yr),China CH4 (tot) (Gg/yr),China CH4 (fuel) (Gg/yr),European Union CO2 (tot) (Gg/yr),European Union CO2 (fuel) (Gg/yr),European Union CH4 (tot) (Gg/yr),European Union CH4 (fuel) (Gg/yr),Japan CO2 (tot) (Gg/yr),Japan CO2 (fuel) (Gg/yr),Japan CH4 (tot) (Gg/yr),Japan CH4 (fuel) (Gg/yr),Russia CO2 (tot) (Gg/yr),Russia CO2 (fuel) (Gg/yr),Russia CH4 (tot) (Gg/yr),Russia CH4 (fuel) (Gg/yr),India CO2 (tot) (Gg/yr),India CO2 (fuel) (Gg/yr),India CH4 (tot) (Gg/yr),India CH4 (fuel) (Gg/yr),SouthEast Asia CO2 (tot) (Gg/yr),SouthEast Asia CO2 (fuel) (Gg/yr),SouthEast Asia CH4 (tot) (Gg/yr),SouthEast Asia CH4 (fuel) (Gg/yr),Brazil CO2 (tot) (Gg/yr),Brazil CO2 (fuel) (Gg/yr),Brazil CH4 (tot) (Gg/yr),Brazil CH4 (fuel) (Gg/yr)
1960,14839167.0,8869693.6,177181.98,11624.481,3378367.298613999,1279467.650974,49649.28393501501,4677.896294407002,3258159.53,3071634.911,26748.994,1124.411592,1374359.67486887,1003072.0818429999,12742.263163866,988.4714856183799,1750279.9326000002,1064057.87951,16796.906915,1271.9175983999999,1315136.5533309998,184221.7874,18219.060741503003,672.3401970955699,129158.814998,52892.1472,5210.9804309,11.436326703,676053.2537499999,152314.6773256,14267.625775979,988.5684843002001,2732368.9,2831704.4,22590.452,804.78815,2069585.4,773930.37,19653.592,3293.9496,2296500.368699999,2013350.3638999998,23151.537472,1356.369876315,282020.14,221857.35,1927.3703,56.51562,1458768.6,852087.14,13150.961,1207.636,491924.65,116659.73,16442.416,783.18722,661151.5328800001,48682.14319999999,10395.2422253,533.0423267010001,644043.34,44128.734,5165.8849,285.1949
1961,15133034.0,8860865.0,178987.4,11477.73,3141871.1415363,1121273.705405,48804.936773604015,4636.0112491168,3256418.5700000003,3067238.588,27059.759700000002,1089.357013,1382386.97866413,1017291.432082,12932.157133011997,953.4015716614499,1774627.9734,1099729.62785,16677.490348,1227.0980463,1693596.3156530003,189691.55930000002,18053.587321061,653.78593380671,131152.53232700002,54039.8244,5606.5032116,10.710775504,694399.785628,157836.4497076,15811.741992072995,1003.11101846316,2677983.1,2823252.7,22867.697,794.19268,1755692.0,548032.32,18555.864,3259.3473,2382189.1090700002,2098376.4194,23769.447034600005,1361.8648255290002,336090.87,271152.47,2022.1017,58.389208,1476731.9,881651.7,13051.188,1161.8022,506720.53,126277.48,16600.32,781.92244,676391.3997,55387.4025,10271.688093599998,542.362767826,842932.81,46295.754,5430.5151,294.66724
1962,15470784.0,9172213.1,182105.11,11486.492,2949556.7379560005,1045583.2438389999,48717.62043009102,4670.043288896799,3416005.65,3191374.636,28025.2801,1077.949091,1409712.1299413498,1044588.109872,13210.872970292,946.2379512694899,1829559.875,1157199.8227300001,17270.965392000002,1185.5191763999999,1820361.3218554002,203278.96600000004,17872.812506523005,639.5779979097848,144086.606126,62289.899399999995,5899.754847900001,10.700113392,702471.2356329999,162017.0218231,15902.741504654,1018.52765442669,2807505.9,2934093.3,23717.772,805.22123,1541095.0,436333.63,18051.084,3303.2641,2543690.69097,2248826.078,24583.397584899994,1386.639577034,347370.4,279252.21,2053.3769,59.047308,1519798.7,928761.4,13453.482,1118.8229,505929.71,139132.93,16710.657,780.23416,655339.8836199999,57055.3011,10621.5728366,551.2700420900001,907820.66,50644.46,5614.6047,304.6514
1963,16110691.0,9695817.2,186789.21,11570.561,2973764.3437450007,1099054.7464719997,49686.17339619901,4786.875731453301,3556292.3899999997,3328919.919,29020.6616,1060.45643,1452714.19185352,1087206.0275039999,13471.498589103001,924.7543227080499,1914693.1138,1244056.312,17872.610951000002,1147.8218007,1920663.6963380002,205404.53000000003,18334.002647789002,630.1717860299091,152606.19962800003,67327.94529999999,6104.7291413,10.460506987999999,733972.8449827,170526.07170590002,16568.496876027002,1034.9463578824198,2929822.3,3066978.2,24613.669,809.59242,1499188.2,431669.59,18562.89,3428.1518,2741970.6065999996,2433335.9798000003,25187.0308952,1414.7663114840002,382024.46,310690.49,2110.355,62.086296,1586746.4,999305.82,13818.99,1079.1548,520303.33,149271.36,16790.454,777.44703,664014.0331099998,59985.61510000001,10543.9062662,560.27996755,956883.36,52532.811,5832.1502,314.76053
1964,16675131.0,10161105.0,190851.32,11557.482,3014873.4888889985,1142810.9771310003,51161.50294215,4864.659373316499,3740345.8099999996,3498680.84,30087.8283,1036.0127539999999,1489085.07228968,1119472.5031410004,13554.365835061,877.8280542102799,1995221.479,1325864.82,17879.243470999998,1109.2025487999997,2011185.9256539997,221078.66420000003,18481.972485912,625.101772894087,151099.008867,63166.24119999999,6557.565882099999,10.265889153000002,755233.0047785997,186634.78737300003,16731.012872449,1054.3294501003,3068146.9,3204523.5,25457.133,803.65896,1499076.5,431647.59,19431.92,3520.188,2856627.8801600006,2536172.9389999993,25495.660405999995,1410.059018399,419110.13,343305.79,2177.2803,64.228002,1650169.8,1065963.3,13715.294,1038.6241,509813.07,145322.32,16961.02,772.94943,661459.55935,67223.6051,10902.063072399998,569.9950239100001,996837.75,53372.485,6054.8749,325.02894
1965,17258186.0,10625356.0,196224.15,11580.21,3137548.5706773996,1250938.9592054,52214.149438749,4956.7730845133,3900266.49,3651699.534,30931.329100000003,1022.3201760000001,1534070.4223858002,1161601.5116360001,14258.676205986,845.9148769242,2074906.7921,1407409.9293999998,18051.218102000003,1071.0559265,2089861.8986831005,229376.07099300006,19058.722976793,619.52974472197,154863.81386100003,70477.64009999999,6563.5303575,9.493291151000001,787587.3355426,203560.1304115,18143.955347919,1073.8999237408102,3200574.2,3340374.7,26132.289,808.30893,1539806.4,470448.61,20157.613,3625.4125,2901722.8574800007,2579051.6567,25887.889483699997,1402.060030339,449624.72,371084.71,2239.4953,65.904379,1712392.6,1132261.9,13717.973,998.54421,532193.1,159926.79,16980.234,770.74539,677339.22228,71221.9357,11114.567675299999,579.13466598,1029974.9,52939.815,6285.5735,333.75825
1966,17928515.0,11094867.0,203718.38,11611.058,3245613.5491402,1343503.4192932001,53565.637093752004,5067.222918511301,4216815.34,3829985.469,31783.600100000003,1028.760605,1557884.7477117102,1186009.982175,14600.306414229,787.51411236917,2128155.7803999996,1486877.5524999998,18407.285784,1034.2565082,2134518.077447,240608.50941300005,19061.857405709998,613.4316581491189,180137.273969,81873.7442,7979.481706399999,9.743569279,806399.6675454999,210701.339461,20617.452631654,1094.0049128512903,3499128.2,3507169.2,26865.348,831.72633,1587400.8,517265.04,21081.525,3751.8356,2961635.13894,2635465.3892999995,26341.006480699994,1387.3798229600004,485565.95,401158.98,2304.4118,68.973269,1750421.4,1196718.0,13833.605,959.78703,545038.18,165408.5,17261.707,765.26912,697335.6858,79821.83390000001,11361.6366671,588.7161670200001,1056474.1,60511.55,6446.3586,339.47091
1967,18276463.0,11394189.0,206622.18,11591.563,3252645.9818700994,1346172.4681981,54172.263958097006,5124.991150415202,4411012.55,3991775.001,32732.827699999998,1019.6625590000001,1543848.5068979203,1179122.885387,14716.924159990003,743.84352686358,2171445.9546,1557871.2555,18482.255294,998.5357776000001,2183673.2629081,253371.0124,19463.739681886,610.1303386482948,159670.47694,66975.94219999999,6982.0106529,9.100438748999998,808437.8399505,211018.894634,21672.066599712995,1114.9343779383503,3653468.3,3636204.1,27631.512,836.53353,1488749.2,429212.9,21014.036,3829.9208,3023132.82053,2695252.3781,26977.347717500004,1371.5799639079999,558862.68,469022.26,2419.8457,75.273331,1780561.0,1254570.2,13743.949,922.04524,551840.75,164939.17,17429.575,760.19254,722575.5521,92609.8421,11422.622541,598.7565035,1073002.7,62150.565,6650.5731,344.23944
1968,18709251.0,12009662.0,210364.07,11733.11,3306110.586434601,1486247.0276815998,55402.39389974901,5268.331329891599,4591292.87,4148797.7569999998,33700.0146,1039.842405,1571317.2367928098,1210968.558627,14878.791339768997,715.2562926904801,2188739.3476,1605170.3773,18114.737015000006,961.2923473,2238252.772882,275470.72079,19578.315040867004,607.4588439525841,200886.69773999997,91033.1604,8571.5206841,9.839365627999998,804237.7339223998,221599.18639100002,20362.495582022995,1136.8339099879602,3802426.5,3768161.3,28453.986,870.04713,1523114.4,464398.56,21569.507,3991.827,3199769.81457,2863689.0408,27760.5054375,1385.8121344979998,635483.39,539397.24,2572.4035,79.151293,1789970.2,1293460.3,13315.189,883.0555,486202.13,179994.64,17707.287,757.37554,608622.94981,106664.8982,11995.178908500002,608.41550434,1098508.8,72798.662,6863.4732,346.54296
1969,19611148.0,12794212.0,217109.65,11934.464,3528636.424816199,1708425.8740652,57235.06822865,5440.390662598202,4855351.92,4352567.193,34738.8861,1053.6072060000001,1616495.6001871899,1257752.101683,15110.625103739003,687.3715179643201,2233812.2064000005,1674790.0130000003,17727.344804,929.2023474000001,2292575.3011369994,298786.36344300007,19556.016809808003,618.606803250598,209736.54526,92129.5054,9208.3399604,9.289081276,865923.9900095001,232474.6648811,22873.070983513997,1161.0032232788399,4050335.9,3960626.3,29404.447,896.56109,1636818.7,572206.87,22652.924,4181.2983,3406589.8006400005,3060902.5146999997,28573.228497499997,1417.2568866669997,731364.67,628912.38,2745.6101,85.531806,1821632.3,1350064.8,12840.149,848.82822,478551.04,182832.66,17925.481,750.99531,602001.92738,116359.7483,12086.949414399998,617.70939157,1117633.2,79131.053,7093.3573,354.1181
1970,20783952.0,13858400.0,222093.5,12338.11,3932409.9194708993,2047488.6535169003,58699.66376077098,5643.6875378443,5204013.92,4702443.78,34672.1989,1025.182955,1695512.9999242,1332572.5052429,15010.170465429002,767.25721584064,2288864.6267,1759719.6830999998,17710.29286,906.9385014000001,2343813.3586749993,328087.41921500006,20080.011752993007,597.7241337774299,251683.5099,107159.30729999999,10559.33957,12.368302845999999,864522.5166872999,239934.21408629997,24508.50070808599,1221.68993852218,4354160.9,4268526.5,29130.431,866.49924,1863413.9,766578.64,23683.75,4308.6359,3585808.3670200002,3205348.9829999995,28473.1357823,1541.2032921020002,861598.01,741982.41,2709.4949,83.892846,1865617.7,1417349.1,12882.663,828.36537,491681.63,186950.37,18126.085,789.56279,617296.0967999999,135619.179,12380.058212999998,622.0305102599999,1140753.5,87373.794,7467.3091,342.92212
1971,20755468.0,14373016.0,222904.49,12106.146,3977356.176965999,2229610.7813926996,59276.004277274,5620.5917131326,5078018.4,4761268.58,35159.797099999996,1007.398058,1715636.2350152999,1370323.8140622,15107.886766298998,709.8180854383401,2343599.3887,1854730.4759000002,18072.566164,906.3719002,2176085.1279060002,347291.74927400006,20354.129962165003,597.4978204052902,294893.123,122042.4431,10606.774322,12.399321814999999,905093.6128512997,267577.61290229997,23252.715426328014,1221.45835262066,4229366.9,4304812.1,29538.619,852.73874,1963668.0,864329.19,24370.758,4289.4731,3653476.66602,3279756.4291,28621.448753800003,1408.0611510020003,873864.18,770909.01,2543.7514,79.734484,1906546.3,1494834.7,13179.531,827.87597,495351.53,197008.12,18315.99,789.72424,611284.9415,140390.7619,12453.046822999999,622.5239241300001,1053390.5,96357.209,7631.4501,342.69366
1972,21386584.0,15013915.0,227613.57,12255.13,4076378.0979250995,2345009.5232581007,60835.06195629198,5804.921953287102,5352081.25,5004935.47,35848.8728,1026.958783,1729859.7602117998,1388644.9830663002,15011.966138749998,642.61192877812,2409654.8509,1956226.0034999999,18460.473920999997,930.8570420000001,2161514.7388190003,368990.7147700001,21222.745258079,596.6055947412297,314563.3416,121114.76759999999,11111.290724999999,13.196834704000002,940627.6946968997,278374.69967390003,24016.232410513003,1251.6187024070598,4476491.1,4513011.0,30010.748,868.81055,2032516.2,919003.35,25030.499,4446.4214,3779572.94892,3401722.9246,28656.461919699996,1357.301070882,934503.93,829051.87,2433.7651,76.685164,1954101.1,1576886.6,13514.11,849.46591,507711.07,208756.23,18433.873,807.44179,622299.8929,148865.0668,12450.337311,631.03119247,1048176.6,107452.64,8050.6569,345.64756
1973,22204375.0,15763213.0,233404.69,12398.61,4231399.152962401,2476733.0475517,60864.18933123499,5917.946238617999,5544693.890000001,5221520.08,36309.8119,1033.163403,1770978.8511306997,1436010.8597654002,15360.996846626997,639.59190008076,2461581.5331,2039872.5722,18839.601945000002,950.6072442999999,2170616.02703,405229.9451800001,21833.385640996,596.7632593654797,374899.761,147034.6703,12854.041725,15.201530094,990918.7625117,288662.1891337,25105.984487717,1280.52825922325,4660091.4,4716989.5,30225.604,871.32858,2079356.8,954735.35,25317.245,4508.8867,3967107.963060001,3587370.199699999,29050.015137399994,1314.260541665,982253.81,876634.64,2406.0967,83.571643,1990026.8,1644822.4,13844.575,866.7565,548354.33,215392.96,18666.404,828.97413,692147.8573,160748.19059999997,13186.544573,650.5201707800001,1049880.1,124843.8,8235.8742,344.16343
1974,22164984.0,15737330.0,234805.74,12508.381,4300469.561448597,2515961.0110308006,61799.891258319025,5948.998133403901,5384519.1,5072600.8100000005,36483.8402,1056.221071,1726395.4332738002,1403985.5448848,14729.719603763002,638.67616899382,2525020.7398,2120092.6832,19351.026519000003,979.8931005,2167995.7573880004,438095.862603,22483.866673870994,599.57197555261,388839.3011,164106.8257,12998.260531,16.90985715,1020016.3992535002,297285.5052675,24355.47910688901,1309.3324659095401,4484459.0,4551709.4,30288.335,891.92389,2106659.0,973831.52,25574.334,4507.3521,3922427.767919999,3568675.5481,29428.735951400005,1291.622304957,994010.4,879278.33,2362.3983,86.445261,2039358.8,1710144.8,14270.115,893.19642,580993.17,223122.36,18893.048,847.35783,729268.2419,156494.148,13174.800148,667.1276651300001,1047796.1,135169.23,8714.0805,344.9473
1975,22091209.0,15813776.0,238494.43,13035.313,4455738.5847228,2668641.0510192,63907.96089168399,6446.018458880501,5224827.1,4904981.22,36602.725,1075.431892,1731447.9458509,1421500.2096392,15710.178864495001,606.1804700797899,2618200.8425999996,2229555.882,19847.971664999997,983.5158034,2149128.319632,449970.9743560001,22970.185075497997,609.8064530681298,375204.2132,176100.6013,12567.040369,19.457955759999997,974271.7211411,313168.66705509997,23994.442947221003,1347.1313985974798,4309772.2,4367311.0,30288.168,911.76045,2282621.8,1128632.3,26831.369,4978.4978,3815489.5065900004,3483105.9583,29527.686114000004,1237.7969872499998,932877.55,837217.61,2294.7052,82.628679,2112646.2,1799097.6,14673.841,894.45893,606459.41,242068.2,19314.968,866.355,746868.1607,166719.1211,13366.120509999999,709.94290179,1045354.8,141651.95,9074.1919,341.92825
1976,23287453.0,16636190.0,242034.85,13234.496,4665608.369210799,2782809.420181799,65017.89382280601,6541.4055743528,5541607.29,5130123.95,36454.278399999996,1115.213546,1769279.547337,1460147.5321729,13710.910260046,605.8886243386498,2703620.921,2316168.9952999996,20274.275369,1003.5285764,2163801.086979,457405.010445,23895.79634805101,604.21236320764,441750.80840000004,205925.53859999997,13678.755317000001,22.277973160000005,1058199.9177072998,332447.57129030005,25659.03003828,1378.0932688618302,4606046.2,4571678.2,30097.713,949.30921,2369799.2,1169600.3,27139.293,5028.9929,4113477.73624,3771120.6627,29701.898003200007,1246.4648332649997,973027.14,874471.28,2331.8321,83.692821,2180447.7,1869806.0,15016.989,912.50566,661083.21,252620.96,19444.806,890.31434,830071.7536999999,180005.6498,13641.888609999998,717.3792548900001,1052114.5,144750.32,9762.5376,333.64894
1977,23784585.0,17115398.0,245416.66,13709.839,4904768.5553403,2971086.9467592994,66321.39052685502,6980.5388854478015,5707524.949999999,5278526.34,36133.7262,1119.272832,1782814.2941478004,1484156.7167072997,13654.486662491,611.75599110878,2771623.6845000004,2396547.6898999996,20518.50273,1010.9240878,2191307.2263040007,480017.4027500001,24350.876892696004,599.88577493032,462112.99600000004,236931.15819999998,13537.033939000003,25.559194899999994,1017167.6819427001,351000.25944670005,26928.422854723998,1404.5911527691599,4748629.6,4698421.4,29667.623,950.6725,2501906.5,1280272.3,27968.914,5428.7164,4050841.999939999,3721141.4610000006,29841.715082000006,1227.9984071590002,996330.74,898565.17,2344.7382,85.486045,2233733.9,1935386.8,15266.946,918.92843,705544.16,267430.76,19819.936,910.88795,896385.7773999999,195952.1538,14130.380675999997,729.27926565,1064488.5,151592.38,10035.816,322.61582
1978,24556582.0,17752889.0,246887.69,14079.716,5008445.928971497,3111912.791636501,66801.729532908,7267.643361011101,5922989.99,5456870.970000001,36001.0544,1161.230032,1842869.4773445001,1505314.7982816,13780.562987734002,587.86078660315,2905556.6918999995,2484278.024,20919.072216999997,1021.7477872999999,2219391.717366,504359.855789,24472.127267664,594.8102511071198,456077.4524,242207.53429999997,13497.912145000002,28.42415793,1072201.0742810997,379657.5143681001,26729.913340206997,1440.17866090325,4920297.8,4843659.4,29431.499,989.16081,2589074.3,1426775.3,28689.048,5682.5336,4182555.269139999,3853422.732,30195.526922199995,1238.177460915,963691.42,861384.83,2224.9214,84.966781,2352344.4,2006941.6,15618.7,926.56638,729877.27,271335.8,20089.301,927.80221,946450.7992999998,214821.80430000002,14489.670636,739.6077066600001,1080979.6,164785.16,10159.716,310.75196
1979,25038558.0,18278138.0,253234.46,14386.137,5030636.3793079965,3235134.9389380007,67973.79560945497,7384.640201184901,5995218.53,5511680.8100000005,36983.3717,1213.491843,1889534.412172,1551690.1467135998,13971.524245394,595.5495555188201,2927248.5959,2522427.6892999997,21245.786292999997,1036.9751205,2266885.2441200004,537969.3737350001,24969.173802431003,600.30492884952,512989.1889,308589.4669,13629.369837,32.39646343,1112299.6986853,399354.7652283,29392.447829536,1465.87762418529,4951203.0,4853658.5,30168.502,1036.4656,2494758.6,1454825.6,28942.243,5745.9776,4315533.6904299995,3986775.5844,30545.682960799993,1302.5046355339998,1016509.2,911658.95,2224.7031,89.491582,2369787.0,2038609.2,15898.444,939.97977,764047.35,285540.6,20299.516,961.43713,988164.3031000001,224468.0763,14523.180213,754.35786071,1095157.2,174751.26,10501.269,311.28414
1980,24795748.0,18244209.0,252454.19,14116.187,4932273.1716769,3248985.7423538994,68339.708822146,7176.907969011801,5823341.7,5366692.1,37565.4427,1147.053467,1842488.3851618,1521284.8435566002,14048.041126979002,579.2082880257401,3014166.4535,2621924.8995000008,21508.620498999997,1055.1680602,2283459.419319,550357.6155820002,25973.282454810993,602.4981094142998,487106.9969999999,308871.8067000001,11165.661427000001,34.46362105,1133221.0959969996,446310.85687099997,28621.44501329599,1501.35560632201,4750438.9,4681426.2,30507.451,966.43698,2327052.3,1424234.3,28896.732,5506.6902,4265206.5531,3949264.4312000005,30312.710143399992,1270.7684440279997,1029014.5,903555.55,2204.7018,86.190767,2438981.8,2118901.2,16180.709,955.09231,793043.46,303998.76,20709.619,975.73361,1014434.7059000001,230467.6315,14919.148881999998,748.72175184,1097187.9,172210.23,11376.737,308.79874
1981,24365997.0,17834163.0,247031.14,14312.281,4857110.180488799,3247097.0130048,68179.50067363298,7378.221393480999,5654184.77,5182799.76,37713.1664,1155.740772,1798573.0006782,1499519.0195078999,14032.845704525002,559.95712230726,2960334.3775,2579596.2202,21481.006252,1020.9722549,2259893.7425509994,528496.68203,26151.25872390801,597.6876132381,477421.54310000007,350213.8551,8778.38442,36.87308202,1222343.9808446995,481684.55505000014,25930.238085056997,1534.6546094195594,4573157.1,4497200.2,30471.959,974.3737,2158153.9,1406799.1,28915.232,5667.9311,4034172.3613,3735718.5639,29623.498237799995,1263.395509812,1016365.1,887150.73,2184.695,88.070643,2396493.8,2087089.0,16229.48,923.66322,875780.12,325280.29,21221.631,995.04365,1101911.6856,228985.5812,15141.118268999999,764.7347549500001,1081931.0,157052.09,11519.483,300.14075
1982,24930383.0,17737727.0,250111.19,14490.277,4818407.466571699,3368122.2913786997,69698.69451117599,7509.966678852102,5525056.74,4957968.699999999,37612.2329,1155.7970249999998,1787524.8034371,1501607.2514437998,14054.935316111,569.77947063244,3007764.6793,2631747.7661999995,21836.669288,994.5860335,2969877.0922990004,529863.8933090001,26501.110704193,586.7588984438999,455858.83560000005,349084.5101,8620.900083999999,40.26142159,1312803.3331717001,511356.67987000005,26767.844267522993,1574.68024352039,4364342.2,4272295.8,30240.647,977.1641,2128114.2,1530693.2,29444.224,5780.0365,3928427.707900001,3649759.5506000007,29998.090339299997,1279.1808736570001,972614.73,859797.15,2175.7976,87.350315,2437697.9,2129989.8,16529.949,899.90205,895229.04,334571.71,21420.129,1009.9969,1124607.8161,238162.0574,15020.581310000001,779.21880876,1455328.1,157242.76,11758.736,280.07279
1983,25330218.0,17938443.0,250773.27,14709.011,4871549.694952302,3475812.397987301,70747.16050134403,7724.075921708198,5550925.869999999,4964238.77,36672.3709,1190.167682,1793244.4074546,1514209.4738232,14006.176394477,567.75410714103,3039488.7002000003,2671371.7794999997,22014.648017,965.5263587000001,3143656.4455689997,522217.3334900001,26641.471369807994,583.2368819905001,479087.0193000001,387995.5173999999,8646.367047000002,46.65547021999999,1400587.6120393001,536125.8264700001,26873.564308547,1616.0766971057499,4398190.6,4304152.1,29264.79,1014.174,2141266.7,1610238.6,30256.46,5943.9092,3897143.971999999,3609861.720400001,29693.5790446,1251.0861396039998,952195.06,843337.33,2172.3422,89.420608,2461013.1,2163352.9,16707.648,873.73501,934285.02,361675.95,22138.866,1038.9568,1154479.8481,256555.14700000003,15477.802828999998,764.3810109399999,1547443.8,153154.39,11872.943,275.64437
1984,26134093.0,18506908.0,254331.03,15114.803,5129094.258192101,3722117.8192381007,72458.983908034,8044.053881968201,5722809.31,5111504.43,37185.0806,1205.9612379999999,1801514.5483799002,1524069.8274659,13209.362929850002,538.84909843944,3052708.1995999995,2697218.6437,22594.688108,970.4720994,3305086.0324450005,526992.3763620001,27168.089916142002,596.4541221883002,526874.1998,437983.6527000001,8990.405098,48.771184219999995,1499659.4818176997,585907.5128800002,27009.716987473996,1663.7803292612598,4533118.1,4433432.6,29629.722,1028.1924,2270623.4,1751164.6,31203.553,6191.1699,3927532.3985000006,3643438.5361000006,29813.6719396,1268.3483159770003,1016085.0,900636.85,2193.7522,93.752589,2469902.9,2185840.1,17056.21,878.89591,954646.77,368411.68,22525.792,1082.0856,1168758.0013,257618.49890000004,15900.894395,778.05839338,1632623.2,155343.41,12338.029,283.53573
1985,26905260.0,19195823.0,258380.08,15560.265,5291811.277359,3920615.675445999,74436.30222844897,8307.919773588503,5770719.22,5135260.989999999,37012.623,1189.5033779999999,1918879.4477473001,1637428.4304974002,13652.918859881001,577.0870815785901,3245437.1848999998,2906144.4617000003,22806.509068,998.7215239000001,3451257.8750809995,541061.9802920002,27387.891822598005,587.9350644414098,570280.8561999999,478141.34579999995,9269.64804,51.61476645,1489864.4407477002,596913.1123199998,27741.618237099996,1711.3100740888797,4558775.0,4451414.1,29330.881,1010.7189,2377880.1,1895320.9,31820.377,6423.7518,3973480.959000001,3704733.3101,29762.6538639,1334.4623676579995,988189.09,878896.99,2191.1934,93.160314,2624083.7,2354804.2,17303.96,906.23608,997794.07,404213.34,22828.246,1087.0266,1193471.921,275467.1535,16309.778774999999,801.6514942499999,1712281.7,167502.19,12501.975,274.1313
1986,27254191.0,19455603.0,261815.55,15792.094,5429509.734071598,4075062.3700106004,75761.32776508201,8431.5351376804,5786817.5200000005,5129306.3,36619.7303,1196.462149,1946307.5639746,1663393.6445586998,13989.138849163997,575.3299875467001,3257291.9191000005,2911298.0125,23248.904059999997,1010.8007195,3575881.969381999,563340.897512,27818.803168254002,577.5152229149602,604965.9704,516293.36139999994,10221.484228,51.37781,1505346.1271987003,620152.4758300001,28004.273592240996,1753.4315447531599,4577840.2,4453698.5,28942.13,1011.1948,2464567.2,1988271.7,32549.324,6515.4948,3953583.0522000003,3695318.5863,29529.104823600006,1376.27013022,985306.0,879722.0,2172.5428,95.013821,2628619.1,2357815.6,17655.212,919.82976,1025682.2,434415.95,23444.962,1096.1884,1194432.0955,281381.8026,16622.642851000004,819.3069263500001,1783187.5,183621.0,12916.317,267.35311
1987,27818164.0,19965813.0,264719.64,16135.74,5627826.146392602,4281942.4264036,76300.69897659903,8602.251313612302,6038415.34,5357481.34,36585.7921,1232.6505929999998,1954875.8251649,1667394.8548169,14005.261762066999,577.17070811186,3239798.8847,2899491.867,23671.135114999994,1025.4449066,3655221.260255001,593667.909794,28412.670672645003,587.0227127914999,605098.1741,520469.72689999995,11142.615387000002,53.70284009000001,1503913.8311422998,626780.3760699999,28832.511557505997,1802.4154153740697,4785571.5,4645386.2,28887.001,1047.8045,2588505.7,2119953.9,33357.311,6667.5896,3983859.405,3725173.7978999997,29094.035731599994,1418.15689277,975837.01,869979.58,2076.0349,95.696814,2617821.6,2351498.1,17978.355,932.0787,1057051.7,463371.88,23647.434,1121.2279,1209104.6043,293360.6242,16674.769051,836.8557957,1816806.0,192556.75,13361.777,275.40182
1988,28721706.0,20704180.0,269349.76,16493.102,5982233.9388033,4623124.226335302,78136.796128794,8910.3281092254,6317714.11,5587137.81,36959.2566,1244.453961,1983175.6304501998,1688414.5589736,13963.184206371998,573.20603548115,3302175.1903,2963449.3948,23962.779662999998,1042.4555269,3710437.768542001,615748.8746610001,28997.222690095008,583.3700165809,657686.9219000001,570754.8556,12503.275415,56.170526550000005,1573793.7863893001,656030.1620200002,28887.293068300998,1851.05168693735,5036633.9,4849075.1,29116.014,1056.1874,2725139.7,2264806.9,34182.987,6914.3749,3941591.4007999995,3679393.6161999996,28738.0806638,1380.03759419,1061624.8,950327.97,2049.356,100.50889,2670440.0,2404655.2,18197.86,947.87393,1109710.1,499749.21,24569.16,1160.97,1252848.6598,320078.15420000005,17201.725065000002,851.9557512499999,1833516.7,194412.1,13630.6,266.56472
